route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
31,17-SEP_SUN,21736668_1732,DOWNTOWN,0,31301,17-SEP_31_0_68
31,17-SEP_SUN,21736669_2042,DOWNTOWN,0,31302,17-SEP_31_0_73
31,17-SEP_SUN,21736670_876,MAYFAIR,1,31303,17-SEP_31_1_76
31,17-SEP_SUN,21736671_884,35TH ST,1,31303,17-SEP_31_1_77
31,17-SEP_SUN,21736672_1727,DOWNTOWN,0,31304,17-SEP_31_0_68
31,17-SEP_SUN,21736673_2029,DOWNTOWN,0,31302,17-SEP_31_0_73
31,17-SEP_SUN,21736674_866,MAYFAIR,1,31302,17-SEP_31_1_76
31,17-SEP_SUN,21736675_865,MEDICAL CENTER - VIA STATE ST.,1,31304,17-SEP_31_1_75
31,17-SEP_SUN,21736676_879,MEDICAL CENTER - VIA STATE ST.,1,31301,17-SEP_31_1_75
31,17-SEP_SUN,21736677_1734,DOWNTOWN,0,31301,17-SEP_31_0_68
31,17-SEP_SUN,21736678_880,MAYFAIR,1,31303,17-SEP_31_1_76
31,17-SEP_SUN,21736679_2052,DOWNTOWN,0,31303,17-SEP_31_0_73
31,17-SEP_SUN,21736680_881,MAYFAIR,1,31304,17-SEP_31_1_76
31,17-SEP_SUN,21736681_2054,DOWNTOWN,0,31304,17-SEP_31_0_73
31,17-SEP_SUN,21736682_877,MEDICAL CENTER - VIA STATE ST.,1,31304,17-SEP_31_1_75
31,17-SEP_SUN,21736683_1733,DOWNTOWN,0,31304,17-SEP_31_0_68
31,17-SEP_SUN,21736684_878,MAYFAIR,1,31302,17-SEP_31_1_76
31,17-SEP_SUN,21736685_2049,DOWNTOWN,0,31302,17-SEP_31_0_73
31,17-SEP_SUN,21736686_883,MEDICAL CENTER - VIA STATE ST.,1,31301,17-SEP_31_1_75
31,17-SEP_SUN,21736687_1735,DOWNTOWN,0,31301,17-SEP_31_0_68
31,17-SEP_SUN,21736688_1736,DOWNTOWN,0,31301,17-SEP_31_0_68
31,17-SEP_SUN,21736689_886,MEDICAL CENTER - VIA STATE ST.,1,31301,17-SEP_31_1_75
31,17-SEP_SUN,21736690_2058,DOWNTOWN,0,31304,17-SEP_31_0_73
31,17-SEP_SUN,21736691_882,35TH ST,1,31302,17-SEP_31_1_77
17,17-SEP_SUN,21736700_207,CANAL-ROUNDHOUSE,1,56101,17-SEP_17_1_35
17,17-SEP_SUN,21736701_209,CANAL-ROUNDHOUSE,1,64101,17-SEP_17_1_35
17,17-SEP_SUN,21736702_224,CANAL-ROUNDHOUSE,1,56151,17-SEP_17_1_35
17,17-SEP_SUN,21736703_229,CANAL-ROUNDHOUSE,1,56151,17-SEP_17_1_35
17,17-SEP_SUN,21736704_243,CANAL-ROUNDHOUSE,1,17151,17-SEP_17_1_35
17,17-SEP_SUN,21736705_245,CANAL-ROUNDHOUSE,1,17151,17-SEP_17_1_35
17,17-SEP_SUN,21736706_2416,1ST-MITCHELL,0,56101,17-SEP_17_0_32
17,17-SEP_SUN,21736707_2417,1ST-MITCHELL,0,64101,17-SEP_17_0_32
17,17-SEP_SUN,21736708_2418,1ST-MITCHELL,0,56151,17-SEP_17_0_32
17,17-SEP_SUN,21736709_2420,1ST-MITCHELL,0,56151,17-SEP_17_0_32
17,17-SEP_SUN,21736710_2422,1ST-MITCHELL,0,17151,17-SEP_17_0_32
17,17-SEP_SUN,21736711_2423,1ST-MITCHELL,0,17151,17-SEP_17_0_32
17,17-SEP_SUN,21736714_226,CANAL-ROUNDHOUSE,1,56151,17-SEP_17_1_35
17,17-SEP_SUN,21736715_2419,1ST-MITCHELL,0,56151,17-SEP_17_0_32
17,17-SEP_SUN,21736717_2421,1ST-MITCHELL,0,56151,17-SEP_17_0_32
17,17-SEP_SUN,21736718_231,CANAL-ROUNDHOUSE,1,56151,17-SEP_17_1_35
56,17-SEP_SUN,21736722_206,GREENFIELD/110TH,1,64101,17-SEP_56_1_42
56,17-SEP_SUN,21736723_26,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_39
56,17-SEP_SUN,21736724_208,GREENFIELD/110TH,1,56102,17-SEP_56_1_42
56,17-SEP_SUN,21736725_210,GREENFIELD/110TH,1,56101,17-SEP_56_1_42
56,17-SEP_SUN,21736726_213,GREENFIELD/110TH,1,56101,17-SEP_56_1_42
56,17-SEP_SUN,21736727_28,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_39
56,17-SEP_SUN,21736728_133,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_37
56,17-SEP_SUN,21736729_132,1ST/MITCHELL - VIA GREENFIELD,0,56103,17-SEP_56_0_37
56,17-SEP_SUN,21736730_214,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56102,17-SEP_56_1_41
56,17-SEP_SUN,21736731_27,1ST/MITCHELL - VIA GREENFIELD,0,56102,17-SEP_56_0_39
56,17-SEP_SUN,21736732_212,GREENFIELD/110TH,1,56102,17-SEP_56_1_42
56,17-SEP_SUN,21736733_25,1ST/MITCHELL - VIA GREENFIELD,0,56102,17-SEP_56_0_39
56,17-SEP_SUN,21736734_142,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_37
56,17-SEP_SUN,21736735_141,1ST/MITCHELL - VIA GREENFIELD,0,56103,17-SEP_56_0_37
56,17-SEP_SUN,21736736_216,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56101,17-SEP_56_1_41
56,17-SEP_SUN,21736737_217,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56102,17-SEP_56_1_41
56,17-SEP_SUN,21736738_218,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56103,17-SEP_56_1_41
56,17-SEP_SUN,21736739_219,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56101,17-SEP_56_1_41
56,17-SEP_SUN,21736740_220,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56102,17-SEP_56_1_41
56,17-SEP_SUN,21736741_221,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56103,17-SEP_56_1_41
56,17-SEP_SUN,21736742_223,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56102,17-SEP_56_1_41
56,17-SEP_SUN,21736743_222,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56101,17-SEP_56_1_41
56,17-SEP_SUN,21736744_225,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56103,17-SEP_56_1_41
56,17-SEP_SUN,21736745_227,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56101,17-SEP_56_1_41
56,17-SEP_SUN,21736746_228,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56102,17-SEP_56_1_41
56,17-SEP_SUN,21736747_134,1ST/MITCHELL - VIA GREENFIELD,0,56102,17-SEP_56_0_37
56,17-SEP_SUN,21736748_135,1ST/MITCHELL - VIA GREENFIELD,0,56103,17-SEP_56_0_37
56,17-SEP_SUN,21736749_136,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_37
56,17-SEP_SUN,21736750_137,1ST/MITCHELL - VIA GREENFIELD,0,56102,17-SEP_56_0_37
56,17-SEP_SUN,21736751_138,1ST/MITCHELL - VIA GREENFIELD,0,56103,17-SEP_56_0_37
56,17-SEP_SUN,21736752_139,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_37
56,17-SEP_SUN,21736753_140,1ST/MITCHELL - VIA GREENFIELD,0,56102,17-SEP_56_0_37
56,17-SEP_SUN,21736754_241,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56101,17-SEP_56_1_41
56,17-SEP_SUN,21736755_240,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56151,17-SEP_56_1_41
56,17-SEP_SUN,21736756_153,1ST/MITCHELL - VIA GREENFIELD,0,56151,17-SEP_56_0_37
56,17-SEP_SUN,21736757_232,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56101,17-SEP_56_1_41
56,17-SEP_SUN,21736758_244,GREENFIELD/110TH,1,56101,17-SEP_56_1_42
56,17-SEP_SUN,21736759_143,1ST/MITCHELL - VIA GREENFIELD,0,56102,17-SEP_56_0_37
56,17-SEP_SUN,21736760_144,1ST/MITCHELL - VIA GREENFIELD,0,56103,17-SEP_56_0_37
56,17-SEP_SUN,21736761_230,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56103,17-SEP_56_1_41
56,17-SEP_SUN,21736762_151,1ST/MITCHELL - VIA GREENFIELD,0,56151,17-SEP_56_0_37
56,17-SEP_SUN,21736763_145,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_37
56,17-SEP_SUN,21736764_146,1ST/MITCHELL - VIA GREENFIELD,0,56151,17-SEP_56_0_37
56,17-SEP_SUN,21736765_234,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56151,17-SEP_56_1_41
56,17-SEP_SUN,21736766_235,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56103,17-SEP_56_1_41
56,17-SEP_SUN,21736767_237,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56151,17-SEP_56_1_41
56,17-SEP_SUN,21736768_147,1ST/MITCHELL - VIA GREENFIELD,0,56103,17-SEP_56_0_37
56,17-SEP_SUN,21736769_148,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_37
56,17-SEP_SUN,21736770_149,1ST/MITCHELL - VIA GREENFIELD,0,56151,17-SEP_56_0_37
56,17-SEP_SUN,21736771_239,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56101,17-SEP_56_1_41
56,17-SEP_SUN,21736772_150,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_37
56,17-SEP_SUN,21736773_152,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_37
56,17-SEP_SUN,21736774_242,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56151,17-SEP_56_1_41
56,17-SEP_SUN,21736775_29,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_39
56,17-SEP_SUN,21736776_30,1ST/MITCHELL - VIA GREENFIELD,0,56151,17-SEP_56_0_39
56,17-SEP_SUN,21736777_248,GREENFIELD/110TH,1,56101,17-SEP_56_1_42
56,17-SEP_SUN,21736778_246,GREENFIELD/110TH,1,56151,17-SEP_56_1_42
56,17-SEP_SUN,21736779_31,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_39
56,17-SEP_SUN,21736780_850,1ST/MITCHELL - VIA GREENFIELD,0,56101,17-SEP_56_0_38
56,17-SEP_SUN,21736781_249,GREENFIELD/110TH,1,56151,17-SEP_56_1_42
56,17-SEP_SUN,21736782_32,1ST/MITCHELL - VIA GREENFIELD,0,56151,17-SEP_56_0_39
56,17-SEP_SUN,21736783_215,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56103,17-SEP_56_1_41
56,17-SEP_SUN,21736784_131,1ST/MITCHELL - VIA GREENFIELD,0,56102,17-SEP_56_0_37
56,17-SEP_SUN,21736785_236,GREENFIELD/124TH ST. - VIA INDUS. FOR BLIND,1,56101,17-SEP_56_1_41
56,17-SEP_SUN,21736786_24,1ST/MITCHELL - VIA GREENFIELD,0,64101,17-SEP_56_0_39
80,17-SEP_SUN,21736793_1848,APP-VILLARD - VIA GREEN BAY,0,80102,17-SEP_80_0_154
80,17-SEP_SUN,21736794_897,35TH - CAPITOL - VIA HOPKINS,0,80103,17-SEP_80_0_156
80,17-SEP_SUN,21736795_899,35TH - CAPITOL - VIA HOPKINS,0,80105,17-SEP_80_0_156
80,17-SEP_SUN,21736796_903,35TH - CAPITOL - VIA HOPKINS,0,80103,17-SEP_80_0_156
80,17-SEP_SUN,21736797_906,35TH - CAPITOL - VIA HOPKINS,0,80105,17-SEP_80_0_156
80,17-SEP_SUN,21736798_910,35TH - CAPITOL - VIA HOPKINS,0,80103,17-SEP_80_0_156
80,17-SEP_SUN,21736799_913,35TH - CAPITOL - VIA HOPKINS,0,80105,17-SEP_80_0_156
80,17-SEP_SUN,21736800_917,35TH - CAPITOL - VIA HOPKINS,0,80103,17-SEP_80_0_156
80,17-SEP_SUN,21736801_920,35TH - CAPITOL - VIA HOPKINS,0,80105,17-SEP_80_0_156
80,17-SEP_SUN,21736802_923,35TH - CAPITOL - VIA HOPKINS,0,80103,17-SEP_80_0_156
80,17-SEP_SUN,21736803_927,35TH - CAPITOL - VIA HOPKINS,0,80105,17-SEP_80_0_156
80,17-SEP_SUN,21736804_930,35TH - CAPITOL - VIA HOPKINS,0,80103,17-SEP_80_0_156
80,17-SEP_SUN,21736805_933,35TH - CAPITOL - VIA HOPKINS,0,80105,17-SEP_80_0_156
80,17-SEP_SUN,21736806_1286,APP-VILLARD - VIA GREEN BAY,0,80101,17-SEP_80_0_169
80,17-SEP_SUN,21736807_1287,APP-VILLARD - VIA GREEN BAY,0,80106,17-SEP_80_0_169
80,17-SEP_SUN,21736808_1288,APP-VILLARD - VIA GREEN BAY,0,80104,17-SEP_80_0_169
80,17-SEP_SUN,21736809_1289,APP-VILLARD - VIA GREEN BAY,0,80102,17-SEP_80_0_169
80,17-SEP_SUN,21736810_1290,APP-VILLARD - VIA GREEN BAY,0,80101,17-SEP_80_0_169
80,17-SEP_SUN,21736811_1291,APP-VILLARD - VIA GREEN BAY,0,80106,17-SEP_80_0_169
80,17-SEP_SUN,21736812_1292,APP-VILLARD - VIA GREEN BAY,0,80104,17-SEP_80_0_169
80,17-SEP_SUN,21736813_1293,APP-VILLARD - VIA GREEN BAY,0,80102,17-SEP_80_0_169
80,17-SEP_SUN,21736814_1294,APP-VILLARD - VIA GREEN BAY,0,80101,17-SEP_80_0_169
80,17-SEP_SUN,21736815_1295,APP-VILLARD - VIA GREEN BAY,0,80106,17-SEP_80_0_169
80,17-SEP_SUN,21736816_1296,APP-VILLARD - VIA GREEN BAY,0,80104,17-SEP_80_0_169
80,17-SEP_SUN,21736817_1297,APP-VILLARD - VIA GREEN BAY,0,80102,17-SEP_80_0_169
80,17-SEP_SUN,21736818_937,35TH - CAPITOL - VIA HOPKINS,0,80103,17-SEP_80_0_156
80,17-SEP_SUN,21736819_940,35TH - CAPITOL - VIA HOPKINS,0,80105,17-SEP_80_0_156
80,17-SEP_SUN,21736820_943,35TH - CAPITOL - VIA HOPKINS,0,80103,17-SEP_80_0_156
80,17-SEP_SUN,21736821_1302,APP-VILLARD - VIA GREEN BAY,0,80101,17-SEP_80_0_169
80,17-SEP_SUN,21736822_1299,APP-VILLARD - VIA GREEN BAY,0,80106,17-SEP_80_0_169
80,17-SEP_SUN,21736823_1300,APP-VILLARD - VIA GREEN BAY,0,80104,17-SEP_80_0_169
80,17-SEP_SUN,21736824_1301,APP-VILLARD - VIA GREEN BAY,0,80102,17-SEP_80_0_169
80,17-SEP_SUN,21736825_946,35TH - CAPITOL - VIA HOPKINS,0,80105,17-SEP_80_0_156
80,17-SEP_SUN,21736826_948,35TH - CAPITOL - VIA HOPKINS,0,80103,17-SEP_80_0_156
80,17-SEP_SUN,21736827_1303,APP-VILLARD - VIA GREEN BAY,0,80106,17-SEP_80_0_169
80,17-SEP_SUN,21736828_954,35TH - CAPITOL - VIA HOPKINS,0,80103,17-SEP_80_0_156
80,17-SEP_SUN,21736829_1305,APP-VILLARD - VIA GREEN BAY,0,80102,17-SEP_80_0_169
80,17-SEP_SUN,21736830_962,MATC/AIRPORT - OAK CREEK,1,80101,17-SEP_80_1_170
80,17-SEP_SUN,21736831_963,MATC/AIRPORT - OAK CREEK,1,80104,17-SEP_80_1_170
80,17-SEP_SUN,21736832_378,AIRPORT,1,80105,17-SEP_80_1_122
80,17-SEP_SUN,21736833_381,AIRPORT,1,80103,17-SEP_80_1_122
80,17-SEP_SUN,21736834_383,AIRPORT,1,80105,17-SEP_80_1_122
80,17-SEP_SUN,21736835_386,AIRPORT,1,80103,17-SEP_80_1_122
80,17-SEP_SUN,21736836_389,AIRPORT,1,80105,17-SEP_80_1_122
80,17-SEP_SUN,21736837_391,AIRPORT,1,80103,17-SEP_80_1_122
80,17-SEP_SUN,21736838_394,AIRPORT,1,80105,17-SEP_80_1_122
80,17-SEP_SUN,21736839_397,AIRPORT,1,80103,17-SEP_80_1_122
80,17-SEP_SUN,21736840_399,AIRPORT,1,80105,17-SEP_80_1_122
80,17-SEP_SUN,21736841_402,AIRPORT,1,80103,17-SEP_80_1_122
80,17-SEP_SUN,21736842_405,AIRPORT,1,80105,17-SEP_80_1_122
80,17-SEP_SUN,21736843_964,MATC/AIRPORT - OAK CREEK,1,80102,17-SEP_80_1_170
80,17-SEP_SUN,21736844_965,MATC/AIRPORT - OAK CREEK,1,80101,17-SEP_80_1_170
80,17-SEP_SUN,21736845_966,MATC/AIRPORT - OAK CREEK,1,80106,17-SEP_80_1_170
80,17-SEP_SUN,21736846_967,MATC/AIRPORT - OAK CREEK,1,80104,17-SEP_80_1_170
80,17-SEP_SUN,21736847_968,MATC/AIRPORT - OAK CREEK,1,80102,17-SEP_80_1_170
80,17-SEP_SUN,21736848_969,MATC/AIRPORT - OAK CREEK,1,80101,17-SEP_80_1_170
80,17-SEP_SUN,21736849_970,MATC/AIRPORT - OAK CREEK,1,80106,17-SEP_80_1_170
80,17-SEP_SUN,21736850_972,MATC/AIRPORT - OAK CREEK,1,80102,17-SEP_80_1_170
80,17-SEP_SUN,21736851_973,MATC/AIRPORT - OAK CREEK,1,80101,17-SEP_80_1_170
80,17-SEP_SUN,21736852_974,MATC/AIRPORT - OAK CREEK,1,80106,17-SEP_80_1_170
80,17-SEP_SUN,21736853_412,AIRPORT,1,80103,17-SEP_80_1_122
80,17-SEP_SUN,21736854_418,AIRPORT,1,80103,17-SEP_80_1_122
80,17-SEP_SUN,21736855_979,MATC/AIRPORT - OAK CREEK,1,80104,17-SEP_80_1_170
80,17-SEP_SUN,21736856_420,AIRPORT,1,80105,17-SEP_80_1_122
80,17-SEP_SUN,21736857_422,AIRPORT,1,80103,17-SEP_80_1_122
80,17-SEP_SUN,21736858_407,AIRPORT,1,80103,17-SEP_80_1_122
80,17-SEP_SUN,21736859_410,AIRPORT,1,80105,17-SEP_80_1_122
80,17-SEP_SUN,21736860_978,MATC/AIRPORT - OAK CREEK,1,80106,17-SEP_80_1_170
