stop_id,stop_name,stop_desc,stop_lat,stop_lon
1711,GREENFIELD & S78 #1711,,43.0166958,-88.0094159
2991,N37 & HIGHLAND #2991,,43.0443593,-87.9594881
2102,S20 & RAMSEY #2102,,42.9377376,-87.9394577
3720,NORTH & N73 #3720,,43.0607967,-88.0038664
5628,LISBON & N29 #5628,,43.0536363,-87.9501964
836,GOOD HOPE & N38 #836,,43.1483979,-87.9593353
7559,RYAN & SHEPARD #7559,,42.8718936,-87.9030603
7403,RAMSEY & BARLAND #7403,,42.9373507,-87.8697548
3068,MAYFAIR & N1155 #3068,,43.0444901,-88.0474357
6767,STATE & N47 #6767,,43.0431623,-87.9723516
3989,S27 & ABBOTT #3989,,42.9504951,-87.9491837
1735,GREENFIELD & S112 #1735,,43.0162828,-88.0522546
5250,LINCOLN & S90 #5250,,43.0027247,-88.0245886
7237,LOCUST & TEUTONIA #7237,,43.071436,-87.9302559
2030,GREENBAY & CIVIC #2030,,43.1232489,-87.9351093
8257,WATERTOWN PLANK & INNOVATION #8257,,43.0454623,-88.0433248
5906,BURLEIGH & HOLTON #5906,,43.0747052,-87.9055366
1750,GREENFIELD & S72 #1750,,43.0166094,-88.0026152
5664,VILLARD & W2400 #5664,,43.1122278,-87.9422962
1610,S108 & LAYTON #1610,,42.9589662,-88.0477814
4715,N35 & MT VERNON #4715,,43.0335462,-87.9576864
7268,HOWELL & EDGERTON #7268,,42.9517235,-87.9094026
7822,KK & S1718 #7822,,43.0117583,-87.9100739
779,N12 & HIGHLAND #779,,43.0441763,-87.9270773
343,GREENFIELD & S21 #343,,43.0171009,-87.9393093
981,MICHIGAN & N2 #981,,43.0374617,-87.9129109
6559,PORT WASHINGTON & BENDER #6559,,43.1293938,-87.9128228
6230,S60 & MORGAN #6230,,42.9813459,-87.9880771
5840,BURLEIGH & N119 #5840,,43.0746521,-88.0611914
857,TEUTONIA & RUBY #857,,43.0990953,-87.9439857
707,WATER & KNAPP #707,,43.0468994,-87.9109086
1010,PARK PLAZA & BROWN DEER #1010,,43.1785021,-87.9922295
5738,MLK & VIENNA #5738,,43.0855363,-87.920694
7309,N124 & ARBOR #7309,,43.0646874,-88.0665457
261,HARTFORD & LIBRARY #261,,43.0774874,-87.8798653
4279,SHERMAN & N5900 #4279,,43.1248476,-87.9661248
4083,N27 & HOPE #4083,,43.0926459,-87.9468954
2439,S66 & MITCHELL #2439,,43.012147,-87.9943758
3739,LOCUST & MURRAY #3739,,43.071097,-87.8852758
321,S13 & S6360 #321,,42.9292845,-87.9301282
7154,S6 & CEMETARY #7154,,42.9762109,-87.9194024
1079,FOREST HOME & S18 #1079,,43.0082903,-87.9352043
2422,GREEN BAY & CHERRYWOOD #2422,,43.1908638,-87.9640273
5183,CLEMENT & HOLT #5183,,42.9822744,-87.8942696
5900,BURLEIGH & N8 #5900,,43.0747866,-87.9215083
1652,GRANGE & S108 #1652,,42.9445322,-88.0474308
4816,SILVER SPRING & MILWRIVER #4816,,43.1186349,-87.923325
3980,S27 & PLAINFIELD #3980,,42.968628,-87.9488379
760,VLIET & N33 #760,,43.0487952,-87.9550964
5459,LAYTON & S72 #5459,,42.9594374,-88.0032357
863,TEUTONIA & CAPITOL #863,,43.0897574,-87.9388595
4975,MORGAN & S39 #4975,,42.9812475,-87.9637751
531,BLUEMOUND & UNDERWOOD #531,,43.0366729,-88.0656579
2469,S60 & WALKER #2469,,43.022136,-87.9874761
1745,GREENFIELD & S79 #1745,,43.0165722,-88.0108225
2111,S20 & COLLEGE #2111,,42.9300373,-87.9393656
3702,NORTH & N37 #3702,,43.0606671,-87.9597673
2124,S20 & LAYTON #2124,,42.9591758,-87.938699
1897,S13 & MANITOBA #1897,,42.9902989,-87.9288535
6104,CAPITOL & N79 #6104,,43.0900072,-88.0107761
669,HOWELL & WATERFORD #669,,42.9703059,-87.909766
282,GREENFIELD & S11 #282,,43.0169918,-87.9254737
420,WISCONSIN & N29 #420,,43.0388064,-87.9506074
5682,VILLARD & N66 #5682,,43.1122271,-87.9934347
5489,LAYTON & S8 #5489,,42.9590875,-87.9225664
7585,PARK PLACE & N107 #7585,,43.1508231,-88.0453191
6668,PORT WASHINGTON & 4900 #6668,,43.1424528,-87.9131196
2372,DOWNER & BEVERLY #2372,,43.0859524,-87.8775383
1348,OAKLAND & KENMORE #1348,,43.0907191,-87.8873791
4630,S35 & OKLAHOMA #4630,,42.9886306,-87.9581234
2945,PENNSYLVANIA & EDGERTON #2945,,42.9517264,-87.8799671
8412,KEEFE & N7 #8412,,43.0817227,-87.9193744
7147,S6 & MANITOBA #7147,,42.9902675,-87.9191751
7305,N115 & WISCONSIN #7305,,43.0381449,-88.0560593
7807,KK & CRAWFORD #7807,,42.9759841,-87.8766077
6356,WAUWATOSA & MILWAUKEE #6356,,43.0527834,-88.0075075
4843,APPLETON & VILLARD #4843,,43.1115815,-88.024298
852,TEUTONIA & FAIRMOUNT #852,,43.1083674,-87.9487456
643,S1 & SCOTT #643,,43.0192628,-87.9113062
4341,WISCONSIN & N21 #4341,,43.0385983,-87.939554
5721,MICHIGAN & PLANKINTON #5721,,43.0373247,-87.9112768
6193,SILVER SPRING & N66 #6193,,43.1195661,-87.9934372
5732,GREENBAY & GLENDALE #5732,,43.1002189,-87.9292133
6288,S60 & OHIO #6288,,42.9847036,-87.9876751
1475,CHICAGO & HAWTHORNE #1475,,42.9175147,-87.8588119
1187,FOREST HOME & DURAND #1187,,42.9851125,-87.9740915
2092,S20 & S4565 #2092,,42.9617755,-87.9390337
1251,HOLTON & BURLEIGH #1251,,43.0746009,-87.9050909
3904,HAMPTON & N24 #3904,,43.1045543,-87.9415546
5448,LAYTON & LOOMIS #5448,,42.9595377,-87.969437
2456,NATIONAL & S76 #2456,,43.0116169,-88.0076064
7291,N100 & GLENDALE #7291,,43.1010759,-88.0374874
1192,FOREST HOME & S39 #1192,,42.9916468,-87.9634702
5452,LAYTON & S53 #5452,,42.9595473,-87.9805948
879,N12 & LLOYD #879,,43.0579621,-87.9270553
3899,GREENBAY & HAMPTON #3899,,43.1050013,-87.9312462
3017,GLENCOE & 707 #3017,,43.1786432,-87.9143408
9035,MOORALND & NATIONAL #9035,,42.9763621,-88.1086506
3961,S27 & CLEVELAND #3961,,42.9960865,-87.9484672
2975,N37 & HIGHLAND #2975,,43.0444275,-87.9596505
1444,KK & ST FRANCIS #1444,,42.9789152,-87.8785096
1883,S11 & NATIONAL #1883,,43.0229928,-87.9253899
6618,PORT WASHINGTON & OLIVE #6618,,43.0930153,-87.9172375
1846,ATKINSON & TEUTONIA #1846,,43.0918446,-87.9393092
9064,HAYES & 92ND #9064,,43.0011136,-88.0269417
4832,TEUTONIA & DEAN #4832,,43.1689877,-87.9645562
133,N60 & FAIRMOUNT #133,,43.1086684,-87.9863445
2600,HOWELL & S5532 #2600,,42.9443758,-87.9093881
2515,FOREST HOME & COLDSPRING #2515,,42.9667065,-88.0044151
5749,N60 & GREEN TREE #5749,,43.1409805,-87.9857548
4616,S35 & SCOTT #4616,,43.019206,-87.9578547
5017,MORGAN & S50 #5017,,42.981056,-87.9774741
1828,S92 & MITCHELL #1828,,43.0117172,-88.0270359
2605,S124 & MADISON #2605,,43.0181147,-88.0671162
56,FOND DU LAC & NORTH #56,,43.0606303,-87.9391596
3977,S27 & HOWARD #3977,,42.974147,-87.9486642
7567,N107 & BROWN DEER #7567,,43.1780727,-88.0443374
4282,FLORIST & SHERMAN #4282,,43.1265471,-87.9667764
306,BURLEIGH & N7 #306,,43.0747552,-87.9202259
70,N60 & GLENDALE #70,,43.1012162,-87.9866126
6819,N60 & BENDER #6819,,43.1306492,-87.9863242
4038,LAYTON & BECHER #4038,,43.0066744,-87.9478168
5552,CENTER & APPLETON #5552,,43.0680801,-87.9857763
7095,N35 & TORONTO #7095,,43.0916794,-87.9571286
166,N91 & BENDER #166,,43.1320432,-88.0253252
1578,S15 & PARK #1578,,42.9267737,-87.8708322
2225,NORTH & N7 #2225,,43.0602177,-87.9195153
6087,CAPITOL & N47 #6087,,43.0899476,-87.9722745
30,N76 & BRADLEY #30,,43.1630995,-88.0045058
4352,VANBUREN & KILBOURN #4352,,43.0425458,-87.9031244
7988,ILLINOIS & DALE #7988,,42.9409651,-87.8747172
134,N60 & HAMPTON #134,,43.1049161,-87.9866255
2151,S16 & MITCHELL #2151,,43.0121666,-87.932994
618,VLIET & N12 #618,,43.0484562,-87.9273742
848,TEUTONIA & SILVER SPRING #848,,43.1195986,-87.9507512
4732,N35 & NASH #4732,,43.0842723,-87.9569609
7183,S6 & CARPENTER #7183,,42.9559867,-87.9191554
6472,N76 & CLINTON #6472,,43.1516978,-88.0050772
3717,NORTH & N68 #3717,,43.0608176,-87.9974054
6782,WATERTOWN & N92 #6782,,43.0451955,-88.0269062
5043,HOWARD & HOWELL #5043,,42.9736257,-87.9089574
8177,N7 & BURLEIGH #8177,,43.0746278,-87.9198671
2196,NORTH & N55 #2196,,43.0606081,-87.9821447
1323,WATER & PLEASANT #1323,,43.0506372,-87.9062637
6856,BLUEMOUND & N72 #6856,,43.035766,-88.0019671
1455,PACKARD & LAYTON #1455,,42.959348,-87.8602041
6868,S76 & LINCOLN #6868,,43.0028773,-88.0075582
5758,RIVERWOOD & S27 #5758,,42.9189293,-87.951005
4658,NORTHWAY & BUTTERNUT #4658,,42.942426,-87.9926242
5638,WALNUT & N12 #5638,,43.0524915,-87.9271914
6438,N76 & HADLEY #6438,,43.0697408,-88.0072879
1134,N60 & CARMEN #1134,,43.1224463,-87.9858903
3853,FOND DU LAC & TOWNSEND #3853,,43.0809772,-87.9646756
5595,N92 & BURLEIGH #5595,,43.0752776,-88.0278144
4131,MAYFAIR & WISCONSIN #4131,,43.0384737,-88.0473798
1377,MARLBOROUGH & BIRCH #1377,,43.1160814,-87.9018735
7175,JEWELL & HOWELL #7175,,42.9252135,-87.9106209
185,N91 & APPLETON #185,,43.1132874,-88.0261264
5547,LISBON & N49 #5547,,43.0616385,-87.9747968
5122,OKLAHOMA & S80 #5122,,42.9881267,-88.012805
1719,GREENFIELD & S108 #1719,,43.016557,-88.0466468
4,WISCONSIN & WATER #4,,43.0387233,-87.9085275
5849,BURLEIGH & N120 #5849,,43.0744457,-88.0626056
7529,HEATHER & 8801 #7529,,43.1728067,-88.01975
6942,N60 & FOND DU LAC #6942,,43.0975563,-87.9866846
71,N60 & HAMPTON #71,,43.1044967,-87.986497
1648,S108 & COLDSPRING #1648,,42.9664717,-88.0478934
1481,MADISON & S7 #1481,,42.9095806,-87.8550752
2927,PORT WASHINGTON & BROWNDEER #2927,,43.1765563,-87.9126383
6535,GLENVIEW & HILL #6535,,43.0330772,-88.0167468
6043,CAPITOL & TEUTONIA #6043,,43.0895326,-87.9390843
6497,S92 & HARRISON #6497,,42.998692,-88.0273773
512,WATERTOWNPK & 8948 #512,,43.045712,-88.0233046
5408,LAKE & KLIEFORTH #5408,,42.9341315,-87.8498377
517,N95 & WISCONSIN #517,,43.0381134,-88.0315871
4963,MORGAN & S11 #4963,,42.9811363,-87.9263861
5887,BURLEIGH & N33 #5887,,43.075136,-87.9553045
1363,MARLBOROUGH & HENRY CLAY #1363,,43.1110439,-87.8983903
722,KK & MITCHELL #722,,43.0121902,-87.9102761
3051,CAPITOL & N27 #3051,,43.0896568,-87.9473366
6787,INNOVATION & 10000 W #6787,,43.0416848,-88.0365336
2067,S16 & FORESTHOME #2067,,43.0094429,-87.9332394
4060,N27 & LISBON #4060,,43.0532672,-87.9475403
1597,COLUMBIA & CHICAGO #1597,,42.898098,-87.8648846
6023,CAPITOL & N60 #6023,,43.0898156,-87.9872467
4171,WATERTOWN PLANK & N118 #4171,,43.0455297,-88.0595553
742,WATER & WELLS #742,,43.0409916,-87.9096398
6911,BLUEMOUND & N72 #6911,,43.0356173,-88.0025631
153,CONGRESS & N92 #153,,43.0970378,-88.0272768
4980,MORGAN & S50 #4980,,42.9812371,-87.9771654
2932,SILVER SPRING & GREEN BAY #2932,,43.1188791,-87.934785
340,S11 & MITCHELL #340,,43.0121829,-87.9254535
4362,PROSPECT & BRADY #4362,,43.0522156,-87.891277
6028,CAPITOL & N54 #6028,,43.0898075,-87.9809034
3906,HAMPTON & N26 #3906,,43.1046358,-87.945305
6403,S92 & S3300 #6403,,42.9845829,-88.0274096
4012,S27 & MALLORY #4012,,42.9466071,-87.9487871
7204,S6 & ARTHUR #7204,,42.9990742,-87.9186812
1703,GREENFIELD & S68 #1703,,43.0167869,-87.9972646
5073,OKLAHOMA & S11 #5073,,42.9883326,-87.926232
5084,OKLAHOMA & S45 #5084,,42.9884765,-87.9701967
6527,S84 & LINCOLN #6527,,43.00252,-88.0172511
5880,BURLEIGH & N47 #5880,,43.075156,-87.9725144
4519,WILSON & CONGRESS #4519,,43.0966047,-87.9003365
4018,S27 & BARNARD #4018,,42.9574385,-87.9485513
1172,S76 & COLD SPRING #1172,,42.9663796,-88.0079947
2458,NATIONAL & S72 #2458,,43.0124956,-88.0027869
5598,N92 & HADLEY #5598,,43.0698654,-88.0276559
834,GOOD HOPE & N42 #834,,43.1483948,-87.9645269
4912,BROWNDEER & N66 #4912,,43.1776359,-87.9922475
285,S13 & CLEVELAND #285,,42.9957229,-87.9287335
2441,NATIONAL & S68 #2441,,43.0137909,-87.997789
5171,CLEMENT & EUCLID #5171,,42.9866073,-87.894371
9470,LAYTON & W10500 #9470,,42.9592136,-88.0458749
9084,ST FRANCIS & ELLEN #9084,,42.9792129,-87.8804408
2414,PARK PLAZA & N8901 #2414,,43.1807641,-87.9922473
1216,MITCHELL & S6 #1216,,43.0122545,-87.9187152
4657,NORTHWAY & CHURCH WAY #4657,,42.9426621,-87.9906141
2194,NORTH & N60 #2194,,43.0606367,-87.9877844
4423,MARYLAND & BRADFORD #4423,,43.0635318,-87.8828611
2285,BURNHAM & W4900 #2285,,43.0102212,-87.9740043
6425,WATERTOWNPK & ELMLAWN #6425,,43.0458781,-88.0170838
6616,PORT WASHINGTON & 4500 #6616,,43.0976063,-87.9171971
4198,MAYFAIR & COURTLAND #4198,,43.1028559,-88.0527492
9023,CALHOUN & LIBERTY #9023,,42.9989444,-88.1276967
1667,S2 & BRUCE #1667,,43.0253627,-87.9127215
3836,N17 & TRANSIT BLDG #3836,,43.0556615,-87.9336531
2114,S20 & HENRY #2114,,42.9361269,-87.9391757
5085,OKLAHOMA & S46 #5085,,42.9884855,-87.9714675
569,N92 & FROEDTERT #569,,43.0411984,-88.0260885
4269,SHERMAN & HAMPTON #4269,,43.1044464,-87.9663845
1396,OAKLAND & BEVERLY #1396,,43.0861821,-87.887667
1760,NATIONAL & S52 #1760,,43.0190674,-87.9783457
2033,GREENFIELD & S41 #2033,,43.0169655,-87.9645349
5188,CLEMENT & DAKOTA #5188,,42.9922249,-87.8941852
4335,WISCONSIN & N31 #4335,,43.0386156,-87.9529673
5251,LINCOLN & S92 #5251,,43.0027303,-88.0269666
5048,HOWARD & NEVADA #5048,,42.9736293,-87.8919356
6444,N76 & KEEFE #6444,,43.0824759,-88.0071571
1375,SILVER SPRING & SANTA MONICA #1375,,43.1183736,-87.9070707
180,N91 & CARMEN #180,,43.1232629,-88.0259238
5596,N92 & CHAMBERS #5596,,43.073456,-88.0277047
5821,BURLEIGH & N76 #5821,,43.0753914,-88.0071074
4353,VANBUREN & STATE #4353,,43.0437255,-87.9032448
4097,MAYFAIR & COURTLAND #4097,,43.1030536,-88.0530763
1877,MLK & VLIET #1877,,43.0486524,-87.9144978
2939,HOWARD & IOWA #2939,,42.9735808,-87.8847496
246,OKLAHOMA & S27 #246,,42.9884558,-87.9485772
5610,CENTER & N70 #5610,,43.0679655,-87.9998065
4001,S35 & COLLEGE #4001,,42.9305472,-87.9593758
2227,NORTH & N3 #2227,,43.0602062,-87.9143952
4102,MAYFAIR & CAPITOL #4102,,43.0898797,-88.0479352
4323,N40 & VLIET #4323,,43.0490362,-87.9641813
536,BLUEMOUND & SUNNY SLOPE #536,,43.0364185,-88.0872762
8319,S27 & S6508 #8319,,42.9269535,-87.9492733
4661,NORTHWAY & ARBUTUS #4661,,42.9435273,-88.000127
1653,GRANGE & S104 #1653,,42.9446394,-88.0434562
7497,FOND DU LAC & BOURBON #7497,,43.138152,-88.0381545
2237,GREENBAY & VILLARD #2237,,43.1118825,-87.9332346
1688,NATIONAL & S37 #1688,,43.0215728,-87.9597433
5186,CLEMENT & OKLAHOMA #5186,,42.9881164,-87.8941958
6855,BLUEMOUND & N70 #6855,,43.0359069,-87.9996802
8558,NATIONAL & S54 #8558,,43.0186772,-87.9804757
2958,NICHOLSON & HOLMES #2958,,42.9536586,-87.8704393
444,S70 & MADISON #444,,43.0187281,-88.0001148
8318,WALMART & LOT #8318,,42.9239704,-87.950979
4025,S27 & HOWARD #4025,,42.9737415,-87.9482517
1089,FOREST HOME & LEEDS #1089,,42.9961088,-87.9562512
6221,S60 & LINCOLN #6221,,43.0025472,-87.9875856
1554,MILWAUKEE & S16 #1554,,42.9109865,-87.8730349
2168,HOWELL & S5881 #2168,,42.9378222,-87.9098695
4137,S108 & MADISON #4137,,43.0183438,-88.0472892
6140,S10 & RAWSON #6140,,42.915727,-87.9266309
3707,NORTH & N47 #3707,,43.0607079,-87.9723236
7405,RAMSEY & PACKARD #7405,,42.9372228,-87.8606221
6852,N68 & AETNA #6852,,43.0416872,-87.9975155
9019,S170 & S2165 #9019,,43.0042318,-88.1248288
4806,TEUTONIA & DEAN #4806,,43.1692653,-87.9648844
6457,N76 & STARK #6457,,43.1065854,-88.0059848
6431,WAUWATOSA & KENWOOD #6431,,43.0568165,-88.007275
6385,S84 & MORGAN #6385,,42.981188,-88.0178037
6951,N60 & GOOD HOPE #6951,,43.1483455,-87.9853693
4036,S27 & LINCOLN #4036,,43.0030596,-87.9479567
6315,N76 & LOLITA #6315,,43.161942,-88.0048585
875,TEUTONIA & CLARKE #875,,43.0660069,-87.9291857
1522,CHICAGO & FOREST HILL #1522,,42.8936364,-87.8637858
116,MILL & N73 #116,,43.1340064,-88.0027172
1197,FOREST HOME & S31 #1197,,42.9978525,-87.9527941
6523,S84 & MONTANA #6523,,42.994223,-88.0173965
4390,PROSPECT & WELLS #4390,,43.0417161,-87.899366
1580,S15 & BEECH #1580,,42.9216624,-87.8710845
2419,S20 & HALSEY #2419,,42.9545656,-87.9391979
2146,WINDLAKE & S16 #2146,,42.9996973,-87.9338677
5541,LISBON & N31 #5541,,43.0541578,-87.9524843
5544,LISBON & N37 #5544,,43.0549549,-87.9597221
4604,N35 & GARFIELD #4604,,43.0593442,-87.9576256
308,HOWARD & S84 #308,,42.9736751,-88.0185254
7142,S6 & ARTHUR #7142,,42.9993435,-87.9189973
7314,CENTER & WHITMAN #7314,,43.0672058,-88.0516876
3802,CENTER & N5 #3802,,43.0674958,-87.9172348
5113,OKLAHOMA & WOLLMER #5113,,42.9879455,-88.0524049
5843,BURLEIGH & N124 #5843,,43.0745869,-88.0662251
4811,SHERMAN & ROOSEVELT #4811,,43.0862231,-87.9669749
6867,S76 & BECHER #6867,,43.0064466,-88.0074794
5295,LINCOLN & S18 #5295,,43.0028253,-87.9357851
3939,N27 & STATE #3939,,43.0434776,-87.9478652
301,MILL & N76 #301,,43.1342698,-88.0055342
8506,HAMPTON & N19 #8506,,43.1042445,-87.9343059
4272,SHERMAN & LANCASTER #4272,,43.109708,-87.9662468
8505,S27 & KK RIVER #8505,,42.9909398,-87.947978
51,FOND DU LAC & CAPITOL #51,,43.0896465,-87.9761678
1758,NATIONAL & S56 #1758,,43.0182362,-87.9828467
1822,NATIONAL & LINCOLN #1822,,43.002485,-88.0312389
456,S70 & ADLER #456,,43.0285466,-88.0000257
7533,CALUMET & ROCKWAY #7533,,43.1558321,-88.0178678
1033,HOLTON & CONCORDIA #1033,,43.0785637,-87.9052171
7093,N35 & MARION #7093,,43.0954258,-87.9570861
4059,N27 & GALENA #4059,,43.0513064,-87.9476249
2258,HOWELL & OAKFIELD #2258,,42.8956814,-87.911996
1539,BROWN DEER & N91 #1539,,43.1775471,-88.0233242
796,TEUTONIA & BURLEIGH #796,,43.0747863,-87.9315651
6081,N35 & CAPITOL #6081,,43.0896071,-87.9569248
5512,LAKE & EDGERTON #5512,,42.9520514,-87.8501165
2349,HOWELL & OAKFIELD #2349,,42.8954896,-87.9115945
6702,STATE & HARWOOD #6702,,43.0495055,-88.0083964
6054,CAPITOL & E750 #6054,,43.0890439,-87.9021541
366,GREENFIELD & S2 #366,,43.0169589,-87.9128885
1541,PROSPECT & JUNEAU #1541,,43.0455869,-87.8974533
4506,SANTA MONICA & BIRCH #4506,,43.1159009,-87.9066752
3727,NORTH & N90 #3727,,43.0605379,-88.0248764
5621,LISBON & SHERMAN #5621,,43.0579673,-87.9679381
5136,OKLAHOMA & S39 #5136,,42.9883059,-87.9632748
6196,SILVER SPRING & N72 #6196,,43.1197062,-88.0007758
2343,HAWLEY & WELLS #2343,,43.0394793,-87.9836277
5034,MORGAN & S15 #5034,,42.9810263,-87.9317952
4889,PACKARD & TESCH #4889,,42.9709694,-87.8600819
4113,NORTH & MAYFAIR #4113,,43.059894,-88.0486232
6440,N76 & CHAMBERS #6440,,43.0733265,-88.0072046
2108,S20 & CARRINGTON #2108,,42.9261477,-87.9404003
6703,STATE & N74 #6703,,43.0487182,-88.0052861
888,N12 & STATE #888,,43.0432931,-87.9272607
7541,N81 & SLESKE #7541,,43.1585114,-88.0117638
3771,CENTER & N49 #3771,,43.068049,-87.9747567
3743,HUMBOLDT & HADLEY #3743,,43.0694459,-87.8979226
1011,55TH & BROWN DEER #1011,,43.1780739,-87.9792658
4515,WILSON & BERKELEY #4515,,43.1023467,-87.9061583
6770,STATE & N54 #6770,,43.044207,-87.9807776
1754,GREENFIELD & S63 #1754,,43.0168002,-87.9908683
3683,NORTH & N5 #3683,,43.060368,-87.9169349
1161,S74 & BARNARD #1161,,42.9570358,-88.0063556
2093,S20 & LAYTON #2093,,42.959497,-87.9390058
6160,SILVER SPRING & N51 #6160,,43.1192106,-87.976462
1927,S13 & BODEN COURT #1927,,42.9348331,-87.92947
1380,MARLBOROUGH & LANCASTER #1380,,43.109525,-87.8977346
5457,LAYTON & S68 #5457,,42.9594478,-87.9982169
1442,KK & HOLT #1442,,42.9829321,-87.8807928
2218,NORTH & N18 #2218,,43.0603972,-87.935387
1614,JUNEAU & 500E #1614,,43.045665,-87.9058629
349,N35 & VLIET #349,,43.0484859,-87.9575841
2316,MITCHELL & S22 #2316,,43.0123834,-87.941155
1743,GREENFIELD & S84 #1743,,43.0165219,-88.0173658
4772,SILVER SPRING & APPLETON #4772,,43.119932,-88.0350157
3970,MORGAN & LAKEFIELD #3970,,42.9813478,-87.9507368
6832,N60 & KEEFE #6832,,43.0828458,-87.9873265
4770,APPLETON & MELVINA #4770,,43.0868045,-88.0013153
5675,VILLARD & N45 #5675,,43.1120454,-87.9688063
7101,HOPKINS & TOWNSEND #7101,,43.0812276,-87.9444146
6555,PORT WASHINGTON & RICHTER #6555,,43.1149077,-87.9165659
5898,BURLEIGH & N12 #5898,,43.0748171,-87.9266259
4109,MAYFAIR & N2855 #4109,,43.0703464,-88.0480574
4401,MARYLAND & WEBSTER #4401,,43.0648321,-87.882977
7689,GREENFIELD & S1 #7689,,43.01696,-87.9114522
4995,MORGAN & S92 #4995,,42.981086,-88.0272344
1383,OAKLAND & KENSINGTON #1383,,43.098048,-87.887268
137,CONGRESS & MEDFORD #137,,43.0972068,-87.9872541
4504,SANTA MONICA & HENRY CLAY #4504,,43.1111774,-87.9068221
666,HOWELL & CRAWFORD #666,,42.9756867,-87.9096869
3794,CENTER & N25 #3794,,43.0677968,-87.9450946
860,TEUTONIA & ATKINSON #860,,43.0934049,-87.9411314
1074,S11 & MITCHELL #1074,,43.0125705,-87.9253394
4887,SUPERIOR & OKLAHOMA #4887,,42.9880135,-87.8732144
1567,BARLAND & GRANGE #1567,,42.9442066,-87.8700357
1063,N60 & SILVER SPRING #1063,,43.1190377,-87.9860551
7113,N8 & MEINECKE #7113,,43.0622816,-87.921616
1776,NATIONAL & S21 #1776,,43.0225367,-87.9396948
2565,NORTHRIDGE & ALEXIAN #2565,,43.1861363,-88.0069741
7546,HEATHER & N91 #7546,,43.1735648,-88.0237378
3047,N27 & HOPKINS #3047,,43.0838176,-87.9472556
2158,CESAR CHAVEZ & NATIONAL #2158,,43.0228156,-87.9329858
2576,N87 & BRADLEY #2576,,43.1634284,-88.0184722
6125,CAPITOL & MARYLAND #6125,,43.0890557,-87.8827968
3829,N17 & HIGHLAND #3829,,43.0441476,-87.9337915
8347,COLLEGE & ELAINE #8347,,42.9301181,-87.8711978
7084,VILLARD & SHERMAN #7084,,43.1119151,-87.9659673
2796,SAUKVILLE & WALMART #2796,,43.3841521,-87.9253202
1601,JUNEAU & OLD WORLD 3RD #1601,,43.0455795,-87.9141217
5041,CHASE & MORGAN #5041,,42.9811385,-87.9095904
323,S84 & GREENFIELD #323,,43.0164174,-88.0171971
6904,S76 & MADISON #6904,,43.0183753,-88.0070572
2142,S20 & 2745 #2142,,42.9942613,-87.9383099
1834,N35 & N5111 #1834,,43.1101965,-87.9565958
545,EXECUTIVE DRIVE & N200 #545,,43.0321145,-88.1144136
2733,N107 & N6644 #2733,,43.1384569,-88.0451866
5292,LINCOLN & FORESTHOME #5292,,43.0030566,-87.9449054
2467,S6 & BURKHARD #2467,,42.9133366,-87.9204356
187,N91 & SWAN #187,,43.1075155,-88.0264365
7310,CENTER & N124 #7310,,43.0670872,-88.0662864
4625,S35 & LINCOLN #4625,,43.0032068,-87.9581045
2326,SHEPARD & STONEGATE #2326,,42.8846028,-87.9025181
7166,EDGERTON & HOWELL #7166,,42.9518859,-87.9100247
1283,PACKARD & MUNKWITZ #1283,,42.9562496,-87.8599312
6408,S92 & CLEVELAND #6408,,42.9952327,-88.0271523
6419,BLUEMOUND & N92 #6419,,43.0360253,-88.0278156
7108,LOCUST & N12 #7108,,43.0711358,-87.9270353
212,OKLAHOMA & CHASE #212,,42.9879759,-87.9099177
6909,N76 & BLUEMOUND #6909,,43.034846,-88.0070966
9921,OKLAHOMA & S114 #9921,,42.9880005,-88.0546238
6766,STATE & N46 #6766,,43.0427064,-87.9707951
1331,OAKLAND & KANE #1331,,43.0555964,-87.8912464
6934,N60 & VIENNA #6934,,43.0861657,-87.986955
6390,N 51ST & BROWN DEER #6390,,43.1782565,-87.9744036
4019,S27 & LAYTON #4019,,42.959192,-87.9485337
5108,OKLAHOMA & S119 #5108,,42.9883662,-88.0617564
1305,KK & FULTON #1305,,42.992513,-87.8893035
961,HAMPTON & N57 #961,,43.1045573,-87.9840341
5416,LAKE & EDGERTON #5416,,42.9517879,-87.8499725
4539,HUMBOLDT & NORTH #4539,,43.0604616,-87.8980107
6378,S84 & CLEVELAND #6378,,42.9955786,-88.0175395
1662,S2 & SEEBOTH #1662,,43.0305329,-87.9126872
2882,HARWOOD & GLENVIEW #2882,,43.0471121,-88.012841
6803,BROWNDEER & 6933 #6803,,43.1776799,-87.9958387
6465,N76 & CARMEN #6465,,43.1231371,-88.0057966
574,WISCONSIN & GLENVIEW #574,,43.0385991,-88.0154827
6985,S68 & HARRISON #6985,,42.9975341,-87.9975918
6813,N60 & CALUMET #6813,,43.1569972,-87.9852637
566,N95 & WISCONSIN #566,,43.0381796,-88.0314465
3928,N27 & MEINECKE #3928,,43.0625287,-87.9476074
4067,N27 & MEDFORD #4067,,43.0655804,-87.9472878
5093,OKLAHOMA & S72 #5093,,42.9884308,-88.0019796
5687,VILLARD & N76 #5687,,43.1123597,-88.0058188
604,VLIET & N37 #604,,43.0486561,-87.9597265
6900,S76 & BECHER #6900,,43.0062627,-88.0073208
6475,FIEBRANTZ & N76 #6475,,43.0919311,-88.0067027
